gameID,teamID,season,goals,goals_percent,shots,shotsOnTarget,fouls,corners,yellowCards,redCards,result
4922,109,2014,1,59.01,16,3,12,2,1,0,L
4922,105,2014,2,157,12,4,14,6,0,0,W
4923,107,2014,2,185.61,14,6,10,13,2,0,W
4923,116,2014,1,184.09,13,6,13,4,2,0,L
4924,100,2014,2,135.76,14,5,16,10,1,0,W
4924,94,2014,1,47.19,10,4,12,4,2,0,L
4925,113,2014,5,350.32,18,9,12,4,1,0,W
4925,102,2014,1,46.89,12,1,20,7,2,0,L
4926,111,2014,3,204.86,17,9,19,1,2,0,W
4926,230,2014,1,138.24,13,5,23,6,3,0,L
4927,94,2014,1,68.39,17,5,15,8,1,0,L
4927,113,2014,3,160.44,13,5,16,4,3,0,W
4928,98,2014,3,199.66,20,8,20,7,2,0,W
4928,111,2014,1,32.46,11,3,14,6,1,0,L
4929,110,2014,3,208.38,18,8,11,7,1,0,W
4929,107,2014,2,152.81,12,4,19,7,1,0,L
4930,108,2014,2,146.46,14,5,14,4,2,0,W
4930,203,2014,0,62.59,11,2,22,3,4,0,L
4931,116,2014,1,191.51,17,6,10,5,2,0,L
4931,95,2014,2,120,11,6,13,6,3,0,W
4932,102,2014,1,119.65,10,5,29,4,4,0,D
4932,104,2014,1,176.76,19,4,20,5,5,0,D
4933,105,2014,3,88.69,10,4,11,1,2,0,W
4933,99,2014,1,33.83,11,3,14,7,4,0,L
4934,106,2014,3,85.51,17,5,19,8,2,0,W
4934,100,2014,0,103.27,8,1,16,3,3,0,L
4935,96,2014,0,71.97,7,2,27,4,4,1,L
4935,101,2014,1,156.12,9,5,12,1,5,0,W
4936,230,2014,0,74.2,10,2,29,3,3,1,L
4936,109,2014,1,172.2,14,3,21,5,3,0,W
4937,104,2014,1,74.77,15,6,17,8,3,0,L
4937,110,2014,3,177.88,15,10,21,5,2,0,W
4938,100,2014,3,91.14,7,4,18,1,3,0,W
4938,105,2014,1,36.28,8,3,18,7,2,0,L
4939,111,2014,1,90.56,7,2,23,2,3,1,D
4939,108,2014,1,107.19,16,3,17,3,2,0,D
4940,113,2014,1,142.38,17,7,19,4,3,0,D
4940,116,2014,1,34.82,11,3,15,5,3,0,D
4941,101,2014,5,144.4,11,6,26,4,2,0,W
4941,94,2014,2,107.21,12,6,30,5,4,0,L
4942,107,2014,1,73.06,9,2,9,6,4,1,L
4942,106,2014,4,196.15,18,7,13,9,2,0,W
4943,95,2014,0,141.2,19,4,7,10,0,0,D
4943,230,2014,0,10.53,5,0,14,5,4,0,D
4944,99,2014,0,66.9,12,6,15,3,2,0,L
4944,96,2014,1,195.38,12,2,20,2,5,0,W
4945,109,2014,2,74.56,8,4,17,2,3,0,W
4945,102,2014,1,83.98,13,3,14,11,3,0,L
4946,203,2014,2,106.16,12,6,11,4,2,0,D
4946,98,2014,2,224.45,15,4,18,3,2,0,D
4947,98,2014,2,243.73,13,6,13,6,5,0,W
4947,107,2014,1,85.65,11,3,15,5,3,0,L
4948,111,2014,2,125.47,14,2,13,7,1,0,W
4948,203,2014,0,49.49,10,2,26,4,5,0,L
4949,108,2014,3,217.18,15,5,11,9,0,0,W
4949,109,2014,0,28.67,10,3,14,3,2,0,L
4950,96,2014,2,117.26,16,8,19,6,3,0,W
4950,100,2014,1,99.13,9,6,19,2,3,1,L
4951,94,2014,1,67.66,8,2,11,6,2,0,D
4951,95,2014,1,71.4,16,7,8,8,3,0,D
4952,110,2014,1,193.72,23,4,19,8,1,0,D
4952,113,2014,1,141.84,11,5,12,1,4,0,D
4953,105,2014,2,109.65,14,3,20,7,3,1,W
4953,104,2014,0,29.86,10,1,15,3,2,0,L
4954,116,2014,1,135.19,13,5,18,8,2,0,L
4954,106,2014,2,242.22,19,9,21,7,2,0,W
4955,102,2014,1,152.25,9,3,18,3,4,0,D
4955,101,2014,1,243.59,17,4,19,8,1,0,D
4956,109,2014,0,51.29,11,3,16,6,1,0,D
4956,111,2014,0,96.14,11,2,14,4,3,0,D
4957,96,2014,3,203.1,21,8,20,12,2,0,W
4957,102,2014,0,5.19,2,1,9,1,2,0,L
4958,99,2014,0,86.08,8,2,12,5,1,0,L
4958,95,2014,1,89.66,13,7,16,4,5,0,W
4959,111,2014,1,88.07,12,4,19,9,3,0,L
4959,104,2014,2,62.65,8,2,17,1,3,0,W
4960,100,2014,5,319.48,16,7,16,7,3,0,W
4960,116,2014,0,98.45,11,2,17,1,3,1,L
4961,230,2014,1,101.07,6,2,20,3,6,0,W
4961,110,2014,0,282.48,17,7,15,2,1,2,L
4962,108,2014,0,139.73,19,5,17,11,0,1,D
4962,94,2014,0,94.35,10,5,20,1,3,1,D
4963,101,2014,2,262.88,17,7,13,12,4,0,D
4963,107,2014,2,95.24,7,6,14,2,4,0,D
4964,109,2014,0,79.07,18,6,18,9,2,0,D
4964,113,2014,0,24.03,8,3,17,0,3,0,D
4965,203,2014,1,47.02,10,3,7,2,2,0,L
4965,105,2014,4,178.12,16,5,14,6,2,0,W
4966,98,2014,1,164.26,11,5,10,11,2,0,D
4966,106,2014,1,106.96,13,2,12,3,5,1,D
4967,104,2014,1,127.14,18,2,13,10,3,0,D
4967,99,2014,1,72.91,6,3,22,4,2,0,D
4968,113,2014,1,285.76,27,5,15,9,1,0,D
4968,111,2014,1,103.9,8,1,15,0,3,1,D
4969,106,2014,3,242.96,16,7,18,5,1,0,W
4969,101,2014,1,164.43,13,6,13,5,2,0,L
4970,107,2014,1,94.06,16,5,13,9,3,1,D
4970,109,2014,1,103.43,11,4,20,7,0,0,D
4971,116,2014,2,187.86,9,6,20,4,1,0,W
4971,203,2014,1,180.99,16,5,17,11,3,0,L
4972,110,2014,4,281.3,22,8,10,7,4,0,W
4972,100,2014,3,164.21,7,5,12,3,2,0,L
4973,94,2014,3,247.02,11,6,13,2,1,0,W
4973,230,2014,1,46.61,9,2,12,4,0,0,L
4974,95,2014,2,63.31,11,4,14,3,4,0,D
4974,96,2014,2,147.7,13,7,13,5,4,0,D
4975,102,2014,1,98.96,17,6,19,8,1,0,W
4975,108,2014,0,32.64,7,2,15,2,2,0,L
4976,105,2014,1,110.38,10,2,14,9,4,0,L
4976,98,2014,3,84.69,8,5,12,2,2,0,W
4977,108,2014,0,75.2,19,5,12,10,1,0,D
4977,106,2014,0,95.68,8,1,15,3,2,0,D
4978,100,2014,1,101.39,6,3,15,1,2,0,D
4978,95,2014,1,90.81,12,3,18,3,3,0,D
4979,96,2014,0,103.02,21,3,10,5,3,0,L
4979,105,2014,1,99.17,9,5,15,2,3,0,W
4980,111,2014,0,65.71,15,4,10,11,2,0,L
4980,107,2014,1,92.73,15,5,17,4,5,0,W
4981,101,2014,3,314.03,12,7,16,4,1,0,D
4981,104,2014,3,278.66,15,10,22,5,4,0,D
4982,109,2014,1,153.33,17,7,17,4,2,0,L
4982,110,2014,2,194.52,21,6,13,10,1,0,W
4983,203,2014,2,267.7,13,4,22,1,5,0,L
4983,113,2014,3,153.74,8,4,17,1,5,0,W
4984,230,2014,0,93.38,8,1,15,3,2,0,L
4984,102,2014,2,259.82,14,5,12,2,1,0,W
4985,99,2014,2,90.23,12,3,18,5,1,0,D
4985,116,2014,2,108.38,12,6,18,7,4,0,D
4986,98,2014,4,146.04,18,8,11,6,0,0,W
4986,94,2014,0,10.95,5,1,9,0,2,0,L
4987,116,2014,2,167.84,10,4,21,4,4,0,W
4987,104,2014,1,56.48,13,3,13,6,2,1,L
4988,96,2014,3,262.36,18,6,19,5,4,0,W
4988,111,2014,1,10.48,2,2,17,1,3,1,L
4989,102,2014,1,116.41,14,6,20,11,3,0,D
4989,100,2014,1,98.5,16,6,17,8,3,1,D
4990,94,2014,1,222.32,17,6,10,0,2,0,W
4990,107,2014,0,71.71,16,3,14,3,2,0,L
4991,230,2014,1,100.13,18,2,26,5,4,0,L
4991,203,2014,2,76.46,10,5,19,3,3,0,W
4992,98,2014,2,233.62,29,8,19,9,2,0,W
4992,109,2014,0,63.32,8,1,14,1,4,0,L
4993,106,2014,0,47.05,14,2,16,8,2,0,L
4993,113,2014,1,107.2,9,2,18,5,2,0,W
4994,110,2014,1,112.39,17,3,19,6,2,0,D
4994,95,2014,1,125.05,15,6,17,4,2,0,D
4995,108,2014,1,178.29,17,4,14,6,2,0,L
4995,99,2014,2,71.19,10,3,17,4,2,1,W
4996,105,2014,2,293.9,16,5,14,6,3,0,W
4996,101,2014,1,57.45,12,5,17,7,4,0,L
4997,101,2014,1,229.01,14,4,19,8,1,1,D
4997,110,2014,1,76.67,9,5,17,3,1,0,D
4998,95,2014,1,70.95,19,3,18,7,3,1,D
4998,108,2014,1,107.25,7,1,10,3,2,1,D
4999,102,2014,1,85.85,14,3,18,10,3,0,D
4999,105,2014,1,90.24,15,3,20,6,2,1,D
5000,110,2014,0,30.01,9,1,11,4,2,0,D
5000,98,2014,0,38.08,10,3,17,5,3,0,D
5001,95,2014,2,215.08,21,5,17,11,2,1,D
5001,104,2014,2,68.49,6,3,15,1,2,1,D
5002,113,2014,2,99.61,21,6,10,6,1,0,D
5002,100,2014,2,26.55,7,3,16,1,3,0,D
5003,105,2014,2,136.39,20,10,14,9,2,0,D
5003,108,2014,2,195.77,10,4,15,2,2,0,D
5004,230,2014,1,133.55,8,1,16,1,4,0,L
5004,96,2014,2,177.72,15,5,26,3,4,0,W
5005,101,2014,1,90.03,13,4,16,12,3,0,W
5005,111,2014,0,174.98,15,6,13,10,2,0,L
5006,107,2014,3,360.69,19,6,23,4,3,0,W
5006,203,2014,2,43.17,8,3,27,3,5,0,L
5007,106,2014,1,136.91,15,2,11,9,2,0,L
5007,99,2014,2,149.49,16,6,8,4,1,0,W
5008,116,2014,0,58,10,1,20,6,6,0,L
5008,109,2014,2,98,10,5,26,3,3,0,W
5009,94,2014,1,157.37,15,6,16,10,2,1,L
5009,102,2014,3,297.69,13,7,17,4,3,0,W
5010,100,2014,2,184.59,13,4,17,5,1,0,W
5010,104,2014,1,81.07,14,7,8,4,3,2,L
5011,96,2014,3,232.55,23,9,14,10,0,0,W
5011,107,2014,0,22.39,6,1,13,3,2,0,L
5012,98,2014,1,163.88,19,8,18,8,2,0,D
5012,102,2014,1,24.75,10,3,11,4,5,0,D
5013,101,2014,0,29.32,7,1,7,5,2,1,L
5013,95,2014,1,349.58,19,6,14,6,3,0,W
5014,230,2014,0,23.42,6,0,22,4,4,0,D
5014,116,2014,0,66.64,12,3,20,3,4,0,D
5015,99,2014,1,80.6,13,6,13,1,2,0,L
5015,94,2014,2,82.75,9,4,10,6,5,0,W
5016,203,2014,1,14.55,5,0,17,3,2,1,L
5016,110,2014,4,202.54,15,6,13,5,1,0,W
5017,111,2014,2,144.64,11,3,12,3,3,0,W
5017,105,2014,0,110.81,14,7,17,5,2,0,L
5018,108,2014,0,104.85,17,3,13,10,2,0,D
5018,113,2014,0,44.68,10,3,17,2,3,1,D
5019,109,2014,0,82.69,9,3,15,7,4,1,L
5019,106,2014,2,132.05,18,8,23,12,1,0,W
5020,116,2014,1,69.56,16,2,16,8,4,0,L
5020,98,2014,3,131.05,13,7,7,7,0,0,W
5021,105,2014,2,260.8,18,7,11,3,1,0,W
5021,230,2014,0,10.36,3,0,17,2,4,0,L
5022,104,2014,1,175.76,17,9,15,12,4,0,D
5022,203,2014,1,95.36,6,2,17,6,1,0,D
5023,95,2014,0,105.51,16,5,17,10,4,0,D
5023,111,2014,0,22.57,9,7,21,2,2,1,D
5024,94,2014,0,96.49,11,1,15,6,3,0,L
5024,109,2014,1,73.93,10,4,16,4,2,0,W
5025,102,2014,2,118.4,20,5,14,13,3,0,D
5025,99,2014,2,148.76,8,4,23,5,4,1,D
5026,110,2014,1,166.3,18,6,11,11,3,0,D
5026,108,2014,1,128.16,9,4,16,3,4,0,D
5027,107,2014,3,197.47,13,5,20,3,5,0,D
5027,100,2014,3,104.15,15,5,17,6,2,0,D
5028,113,2014,2,182.21,10,4,24,3,1,0,W
5028,101,2014,1,58.49,12,4,19,4,4,0,L
5029,106,2014,2,106.6,16,6,7,9,1,0,D
5029,96,2014,2,26.25,5,2,14,0,4,0,D
5030,105,2014,2,264.72,15,6,13,6,2,0,W
5030,95,2014,0,67.1,8,2,11,5,3,0,L
5031,108,2014,0,77.07,12,4,15,6,2,1,L
5031,98,2014,2,151.28,18,7,16,6,1,0,W
5032,230,2014,2,167.78,11,4,18,5,3,0,W
5032,106,2014,0,52.5,14,1,19,2,1,0,L
5033,102,2014,3,186.71,12,6,17,3,3,0,W
5033,110,2014,1,144.98,15,5,26,10,4,0,L
5034,113,2014,0,139.98,20,2,12,10,0,0,D
5034,107,2014,0,14.43,7,1,23,6,5,0,D
5035,99,2014,2,113.34,15,2,10,7,2,0,L
5035,101,2014,4,190.55,13,6,14,5,3,0,W
5036,109,2014,0,41.52,12,1,20,5,1,0,D
5036,104,2014,0,44.61,10,3,16,5,6,0,D
5037,111,2014,0,112.16,14,3,10,4,3,0,L
5037,100,2014,2,165.07,13,7,15,4,3,0,W
5038,203,2014,1,90.14,8,4,14,4,1,0,D
5038,94,2014,1,65.4,11,2,19,4,4,0,D
5039,96,2014,4,221.15,11,5,24,4,2,0,W
5039,116,2014,2,137.64,9,4,15,7,3,1,L
5040,104,2014,0,63.16,14,5,19,8,3,0,D
5040,107,2014,0,39.09,9,0,22,4,1,0,D
5041,102,2014,2,220.96,19,8,13,5,1,0,D
5041,111,2014,2,108.99,10,3,23,5,3,1,D
5042,116,2014,1,257.99,13,5,19,6,5,0,D
5042,101,2014,1,34.6,9,5,24,2,4,1,D
5043,109,2014,2,126.79,19,6,16,5,4,0,W
5043,203,2014,1,83.43,9,3,18,2,4,0,L
5044,108,2014,2,48.24,7,2,13,3,1,0,W
5044,96,2014,1,37.09,7,1,24,4,2,0,L
5045,98,2014,7,212.42,21,11,3,5,0,0,W
5045,230,2014,0,13.77,4,1,11,0,1,0,L
5046,100,2014,1,291.02,20,4,14,7,1,0,D
5046,99,2014,1,138.61,12,6,22,5,5,0,D
5047,110,2014,0,64.07,14,2,9,7,3,0,L
5047,105,2014,1,233.93,19,5,13,5,3,0,W
5048,106,2014,2,206.38,17,4,9,5,0,1,D
5048,94,2014,2,215.47,16,4,13,8,2,0,D
5049,95,2014,3,87.35,14,8,12,2,1,0,W
5049,113,2014,0,50.27,12,4,11,5,2,0,L
5050,107,2014,1,87.14,9,1,27,3,2,1,L
5050,95,2014,2,32.02,6,2,16,3,5,0,W
5051,96,2014,0,59.22,14,4,23,6,2,0,L
5051,98,2014,3,128.85,10,4,13,4,2,1,W
5052,113,2014,0,165.97,12,5,16,6,2,0,L
5052,104,2014,1,136.56,14,6,13,4,3,0,W
5053,99,2014,1,39.99,9,3,8,3,3,0,D
5053,109,2014,1,138.09,14,5,11,5,2,0,D
5054,105,2014,3,145.17,14,6,17,6,1,0,D
5054,116,2014,3,270.52,11,8,9,4,2,0,D
5055,230,2014,0,80.74,11,2,19,6,4,0,L
5055,108,2014,2,84.66,6,5,17,10,1,0,W
5056,203,2014,1,101.43,8,3,21,4,2,0,D
5056,102,2014,1,141.18,19,6,14,4,0,0,D
5057,94,2014,1,114.51,10,3,17,6,2,0,L
5057,110,2014,2,284.79,14,6,18,10,4,0,W
5058,111,2014,1,83.41,10,2,17,7,2,0,D
5058,106,2014,1,75.88,8,3,12,4,2,0,D
5059,101,2014,1,151.55,16,2,10,3,2,0,D
5059,100,2014,1,158.44,11,5,11,3,0,0,D
5060,104,2014,2,147.44,17,4,18,9,4,0,W
5060,94,2014,1,66.35,11,1,18,5,3,0,L
5061,109,2014,0,34.03,8,2,9,1,1,0,D
5061,96,2014,0,55.99,12,4,8,13,0,0,D
5062,108,2014,0,128.2,22,4,14,11,2,0,D
5062,107,2014,0,68.07,6,1,23,2,3,0,D
5063,111,2014,2,244.23,18,6,8,7,0,1,W
5063,99,2014,0,25.25,6,0,10,0,2,1,L
5064,100,2014,2,143.76,15,4,18,9,1,1,W
5064,230,2014,1,141.49,14,5,17,2,1,1,L
5065,116,2014,0,226.81,14,5,17,6,2,0,L
5065,110,2014,4,280.86,17,7,22,6,2,0,W
5066,203,2014,0,106.46,11,3,14,4,3,0,L
5066,101,2014,3,271.45,15,5,18,10,2,0,W
5067,98,2014,2,179.95,16,3,17,8,1,1,W
5067,113,2014,1,105.94,16,5,13,4,4,0,L
5068,95,2014,4,198,19,6,11,7,1,0,W
5068,106,2014,2,72.27,10,4,14,4,3,0,L
5069,94,2014,1,96.3,13,5,13,5,1,0,W
5069,116,2014,0,201.48,19,7,17,11,3,0,L
5070,111,2014,2,160.1,22,4,10,9,2,0,W
5070,109,2014,0,55.23,10,2,25,2,5,0,L
5071,108,2014,3,199.39,21,12,18,12,0,0,W
5071,100,2014,0,32,7,2,25,4,4,0,L
5072,230,2014,1,120.46,12,2,26,6,2,0,L
5072,101,2014,2,177.32,14,5,12,3,2,1,W
5073,102,2014,1,131.39,16,3,19,3,3,0,W
5073,107,2014,0,58.7,9,1,14,4,3,0,L
5074,99,2014,1,83.7,14,3,10,7,3,0,D
5074,203,2014,1,208.51,7,5,12,1,3,0,D
5075,96,2014,3,160.34,13,9,22,4,2,1,W
5075,104,2014,2,167.34,12,6,12,1,1,1,L
5076,98,2014,3,304.85,20,5,14,5,4,1,W
5076,95,2014,2,176.64,8,2,15,5,3,1,L
5077,110,2014,3,212.02,15,8,12,2,2,0,W
5077,106,2014,0,61.72,14,4,17,5,3,0,L
5078,105,2014,2,328.37,24,9,17,9,3,0,W
5078,113,2014,1,41.4,8,2,16,2,3,0,L
5079,95,2014,3,139.35,14,8,12,6,1,0,W
5079,109,2014,0,32.41,11,3,13,2,1,0,L
5080,104,2014,1,76.2,7,2,14,2,2,0,D
5080,98,2014,1,194.02,19,6,15,6,2,1,D
5081,110,2014,0,57.06,15,2,11,6,1,0,L
5081,96,2014,2,186,10,5,24,4,5,0,W
5082,100,2014,2,99.56,13,4,16,12,5,0,W
5082,203,2014,1,113.08,4,2,16,3,3,1,L
5083,94,2014,1,152.75,21,7,10,8,2,1,L
5083,111,2014,3,217.9,12,5,15,5,1,0,W
5084,107,2014,1,137.37,17,3,11,3,2,0,W
5084,230,2014,0,30.67,6,1,18,1,3,0,L
5085,116,2014,2,151.71,13,4,19,8,3,0,D
5085,102,2014,2,272.17,13,8,15,0,5,1,D
5086,113,2014,1,139.32,23,5,16,8,3,0,W
5086,99,2014,0,92.01,11,3,8,5,2,0,L
5087,106,2014,2,155.03,22,5,8,6,2,0,D
5087,105,2014,2,109.73,13,5,12,4,3,0,D
5088,101,2014,1,63.76,12,3,16,10,3,0,D
5088,108,2014,1,157.43,9,4,13,4,1,0,D
5089,108,2014,0,45.65,9,5,10,6,2,0,L
5089,116,2014,4,149.98,15,6,23,6,2,0,W
5090,230,2014,1,76.4,11,4,19,7,4,0,L
5090,104,2014,3,164.28,8,3,16,3,2,0,W
5091,102,2014,0,122.49,12,2,14,6,2,0,D
5091,95,2014,0,123.27,20,4,12,14,3,0,D
5092,99,2014,2,88.8,15,4,16,5,2,0,W
5092,107,2014,0,51.32,14,3,15,7,1,0,L
5093,98,2014,2,159.36,20,5,8,6,2,0,W
5093,100,2014,0,16.61,6,1,10,1,1,0,L
5094,109,2014,1,120.37,14,5,23,4,2,1,L
5094,101,2014,2,238.03,14,4,22,7,3,0,W
5095,105,2014,6,461.35,27,16,11,14,1,0,W
5095,94,2014,2,79.62,8,6,7,3,1,0,L
5096,96,2014,2,117.16,12,7,13,3,2,0,W
5096,113,2014,1,49.54,15,4,9,6,1,0,L
5097,203,2014,0,64.57,8,2,20,2,5,1,L
5097,106,2014,1,206.73,18,6,15,3,1,0,W
5098,111,2014,1,85.73,15,2,13,5,2,0,D
5098,110,2014,1,35.97,12,2,13,4,2,0,D
5099,104,2014,3,330.54,23,6,9,6,2,0,W
5099,108,2014,1,183.98,16,6,12,3,3,0,L
5100,113,2014,1,133.42,15,4,11,4,1,0,W
5100,230,2014,0,69.43,10,2,17,7,3,1,L
5101,106,2014,1,231.78,17,5,11,4,2,0,W
5101,102,2014,0,52.91,10,4,19,4,2,0,L
5102,100,2014,1,142.6,16,6,15,4,2,0,W
5102,109,2014,0,44.48,15,3,17,3,1,0,L
5103,95,2014,2,293.62,16,6,11,7,1,0,W
5103,203,2014,0,16.71,4,1,13,3,1,0,L
5104,107,2014,1,75.61,7,2,18,4,3,1,D
5104,105,2014,1,255.25,18,6,12,5,2,0,D
5105,116,2014,1,192.85,15,5,13,6,3,0,D
5105,111,2014,1,49.97,13,3,13,4,2,0,D
5106,110,2014,3,283.19,27,9,15,4,2,0,W
5106,99,2014,0,26.72,5,1,14,2,3,0,L
5107,101,2014,1,105.74,4,3,22,1,2,0,W
5107,98,2014,0,115.07,16,4,17,13,4,0,L
5108,94,2014,1,174.79,11,3,13,2,2,0,D
5108,96,2014,1,88.84,10,3,14,3,2,1,D
5109,108,2014,0,59.3,16,4,4,7,0,0,L
5109,95,2014,1,137.32,8,3,10,0,1,0,W
5110,98,2014,2,110.83,18,7,13,4,0,0,W
5110,99,2014,0,20.15,9,1,14,6,1,0,L
5111,102,2014,2,42.12,8,4,18,3,3,0,W
5111,113,2014,0,38.95,8,0,17,5,4,0,L
5112,96,2014,3,155.27,17,6,26,7,3,0,W
5112,203,2014,0,15.47,7,1,10,1,1,0,L
5113,105,2014,0,220.55,33,9,14,15,2,0,L
5113,109,2014,1,66.75,7,1,12,2,2,0,W
5114,110,2014,0,209.92,22,6,13,12,1,0,D
5114,101,2014,0,23.01,6,1,18,3,3,1,D
5115,116,2014,1,300.78,19,9,14,7,4,0,L
5115,107,2014,2,61.7,7,3,21,7,4,0,W
5116,106,2014,7,396.57,22,11,16,6,0,0,W
5116,104,2014,0,48.34,13,2,12,1,1,1,L
5117,230,2014,4,143.02,11,3,24,5,3,1,L
5117,111,2014,5,377.79,12,8,12,4,1,1,W
5118,94,2014,2,210.45,14,5,9,10,4,0,W
5118,100,2014,1,138.68,18,4,12,5,2,0,L
5119,203,2014,2,203.77,8,5,20,3,4,0,D
5119,108,2014,2,257.71,17,5,9,7,1,0,D
5120,111,2014,0,28.14,10,3,9,3,2,0,L
5120,98,2014,1,144.11,14,4,18,4,3,0,W
5121,109,2014,2,134.92,10,4,17,4,1,0,L
5121,230,2014,3,93.42,12,4,21,5,4,0,W
5122,101,2014,1,118.6,9,4,11,3,2,0,W
5122,96,2014,0,197.13,18,7,19,7,1,1,L
5123,95,2014,2,152.23,7,3,16,0,1,0,W
5123,116,2014,0,49.4,9,2,13,6,1,0,L
5124,104,2014,0,65.66,14,5,19,3,3,0,D
5124,102,2014,0,65.48,12,3,23,7,2,0,D
5125,99,2014,1,69.32,9,3,12,0,1,0,W
5125,105,2014,0,43.6,9,3,12,9,3,0,L
5126,107,2014,0,114.69,23,6,10,4,1,0,L
5126,110,2014,1,102.96,16,6,23,7,4,0,W
5127,113,2014,0,262.34,22,4,15,11,3,0,L
5127,94,2014,1,122.04,11,2,8,1,1,0,W
5128,100,2014,1,58.48,13,2,16,5,2,0,D
5128,106,2014,1,47.71,13,3,9,2,4,0,D
5129,108,2014,2,203.41,13,6,13,3,2,1,D
5129,111,2014,2,58.26,15,6,21,5,3,0,D
5130,110,2014,0,104.64,18,2,13,11,2,0,D
5130,104,2014,0,15.94,5,0,12,3,2,0,D
5131,94,2014,2,182.6,17,7,13,7,2,0,D
5131,101,2014,2,161.67,16,9,15,4,2,0,D
5132,106,2014,2,181.09,21,6,13,6,1,0,W
5132,107,2014,0,42.15,13,2,14,13,3,0,L
5133,98,2014,3,223.18,29,13,10,6,0,0,W
5133,203,2014,0,1.27,1,1,14,2,3,0,L
5134,116,2014,1,77.57,11,5,14,3,2,0,L
5134,113,2014,2,129.6,12,4,11,6,2,0,W
5135,105,2014,3,153.14,17,8,11,6,1,0,D
5135,100,2014,3,111.01,10,6,10,4,4,0,D
5136,230,2014,1,33.47,6,4,15,6,2,0,L
5136,95,2014,2,82.54,12,4,12,9,3,0,W
5137,102,2014,2,178.28,16,4,25,6,1,0,W
5137,109,2014,1,27.07,5,3,27,1,3,0,L
5138,96,2014,0,94.03,22,4,18,7,3,0,L
5138,99,2014,1,106.2,7,3,12,3,1,0,W
5139,95,2014,2,269.29,23,5,13,10,1,0,W
5139,94,2014,0,35.34,9,3,4,2,1,0,L
5140,107,2014,0,101.15,10,1,17,2,2,0,L
5140,98,2014,3,269.49,16,7,15,3,3,0,W
5141,104,2014,0,75.94,11,1,19,6,4,0,L
5141,105,2014,1,139.97,10,3,12,6,2,0,W
5142,113,2014,1,104.43,15,3,14,6,3,0,D
5142,110,2014,1,137.29,19,7,15,4,2,0,D
5143,203,2014,1,113.05,10,2,14,4,4,0,D
5143,111,2014,1,87.67,11,4,12,9,2,1,D
5144,109,2014,1,83.73,18,4,20,11,3,0,D
5144,108,2014,1,167.4,6,3,14,1,1,0,D
5145,106,2014,1,130.31,15,5,23,10,1,1,L
5145,116,2014,4,332.32,16,7,8,3,3,0,W
5146,101,2014,0,20.37,7,3,22,3,3,0,L
5146,102,2014,1,25.25,9,1,23,5,4,0,W
5147,99,2014,4,105.54,12,5,8,6,2,0,W
5147,230,2014,2,186.02,18,6,11,4,0,1,L
5148,100,2014,0,157.51,17,4,12,4,2,0,L
5148,96,2014,4,243.96,15,10,16,1,4,0,W
5149,109,2014,0,50.22,7,2,13,4,2,0,L
5149,98,2014,1,237.39,21,3,14,11,1,0,W
5150,95,2014,2,224.01,20,5,15,2,4,0,W
5150,110,2014,0,37.76,10,4,17,0,4,0,L
5151,107,2014,0,88.1,11,1,17,6,2,0,D
5151,94,2014,0,72.71,9,3,16,2,3,0,D
5152,111,2014,3,201.13,7,4,10,0,2,0,W
5152,96,2014,1,203.82,20,4,20,10,3,0,L
5153,100,2014,1,92.29,8,1,15,1,1,0,D
5153,102,2014,1,80.35,10,3,18,7,2,1,D
5154,203,2014,1,109.42,9,5,10,4,2,0,W
5154,230,2014,0,43.86,12,1,19,7,1,0,L
5155,101,2014,1,52.05,11,5,10,7,3,0,L
5155,105,2014,2,179.02,15,5,10,5,1,0,W
5156,104,2014,1,108.03,13,5,22,4,3,0,D
5156,116,2014,1,85.25,10,4,26,4,2,0,D
5157,113,2014,0,109.97,11,2,9,6,1,0,D
5157,106,2014,0,131.37,14,2,10,10,1,1,D
5158,99,2014,2,168.65,15,5,10,3,2,0,W
5158,108,2014,0,68.93,14,2,9,9,2,0,L
5159,124,2014,3,246.87,21,6,14,5,1,0,W
5159,133,2014,2,113.59,15,7,14,4,0,0,L
5160,131,2014,2,152.89,20,4,9,5,1,0,D
5160,128,2014,2,141.69,14,8,16,5,1,0,D
5161,121,2014,0,143.04,16,3,11,8,0,0,D
5161,134,2014,0,29.28,6,1,16,5,0,0,D
5162,120,2014,1,162.06,15,4,15,8,1,0,D
5162,129,2014,1,117.71,11,3,19,5,3,0,D
5163,123,2014,1,286.92,16,7,22,10,2,0,W
5163,132,2014,0,121.58,15,5,15,5,2,0,L
5164,135,2014,1,170.77,15,5,10,8,1,0,L
5164,205,2014,2,131.54,14,6,13,6,3,0,W
5165,119,2014,2,112.02,20,8,26,12,1,0,W
5165,117,2014,0,120.92,9,5,15,4,4,0,L
5166,125,2014,1,66.7,9,5,12,8,4,1,L
5166,118,2014,2,60.25,13,5,13,2,2,0,W
5167,122,2014,1,109.65,10,3,15,3,2,0,L
5167,130,2014,2,219.03,18,7,10,3,3,0,W
5168,118,2014,1,156.79,16,8,16,5,0,0,D
5168,135,2014,1,188.89,15,7,16,6,1,0,D
5169,117,2014,0,117.8,16,4,14,4,2,1,L
5169,121,2014,1,258.3,12,4,16,5,1,0,W
5170,129,2014,2,178.9,14,4,16,7,2,0,W
5170,122,2014,0,13.54,3,0,11,3,3,0,L
